"HITId","HITTypeId","Title","CreationTime","MaxAssignments","AssignmentDurationInSeconds","AssignmentId","WorkerId","AcceptTime","SubmitTime","WorkTimeInSeconds","Input.answerGroups","Input.answerQuestions","Input.imgUrl","Input.questionStr","Input.question_id","Answer.answer_groups","Answer.answer_questions","Answer.is_skip","Answer.skipCheck","Answer.skip_reason","Turkle.Username"
"732696","85","Uncertainty QUD","Mon Aug 15 19:39:21 UTC 2022","1","86400","29885","52","Mon Aug 15 19:46:36 UTC 2022","Mon Aug 15 19:46:56 UTC 2022","20","[[{""id"": ""g0.0"", ""content"": ""eating cake""}, {""id"": ""g0.1"", ""content"": ""cake""}], [{""id"": ""g1.0"", ""content"": ""eating""}], [{""id"": ""g2.0"", ""content"": ""party""}], [{""id"": ""g3.0"", ""content"": ""happy""}], [{""id"": ""g4.0"", ""content"": ""birthday""}, {""id"": ""g4.1"", ""content"": ""birthday party""}]]","[""Why are the people sitting at the table?"", ""Why are the people sitting at the table?"", ""Why are the people sitting at the table?"", ""Why are the people sitting at the table?"", ""Why are the people sitting at the table?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000468826.jpg""","""Why are the people sitting at the table?""","468826001","[[{""id"":""g4.1"",""content"":""birthday party""},{""id"":""g4.0"",""content"":""birthday""},{""id"":""g3.0"",""content"":""happy""},{""id"":""g2.0"",""content"":""party""},{""id"":""g1.0"",""content"":""eating""},{""id"":""g0.0"",""content"":""eating cake""},{""id"":""g0.1"",""content"":""cake""}]]","[""r""]","false","","""All answer the same question""","esteng"
"732697","85","Uncertainty QUD","Mon Aug 15 19:39:21 UTC 2022","1","86400","29886","52","Mon Aug 15 19:46:56 UTC 2022","Mon Aug 15 19:47:26 UTC 2022","30","[[{""id"": ""g0.0"", ""content"": ""whimsical designs""}], [{""id"": ""g1.0"", ""content"": ""there for kids""}, {""id"": ""g1.1"", ""content"": ""they are for children""}], [{""id"": ""g2.0"", ""content"": ""party""}], [{""id"": ""g3.0"", ""content"": ""they are children's cakes""}, {""id"": ""g3.1"", ""content"": ""they do""}], [{""id"": ""g4.0"", ""content"": ""juvenile themed""}], [{""id"": ""g5.0"", ""content"": ""competition""}], [{""id"": ""g6.0"", ""content"": ""they're birthday cakes""}], [{""id"": ""g7.0"", ""content"": ""fanciful""}]]","[""Why do all these cakes look like they belong to children?"", ""Why do all these cakes look like they belong to children?"", ""Why do all these cakes look like they belong to children?"", ""Why do all these cakes look like they belong to children?"", ""Why do all these cakes look like they belong to children?"", ""Why do all these cakes look like they belong to children?"", ""Why do all these cakes look like they belong to children?"", ""Why do all these cakes look like they belong to children?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000493732.jpg""","""Why do all these cakes look like they belong to children?""","493732001","[[{""id"":""g7.0"",""content"":""fanciful""},{""id"":""g6.0"",""content"":""they're birthday cakes""},{""id"":""g5.0"",""content"":""competition""},{""id"":""g4.0"",""content"":""juvenile themed""},{""id"":""g3.0"",""content"":""they are children's cakes""},{""id"":""g2.0"",""content"":""party""},{""id"":""g0.0"",""content"":""whimsical designs""},{""id"":""g1.0"",""content"":""there for kids""},{""id"":""g1.1"",""content"":""they are for children""}]]","[""r""]","false","","""All answer the same question""","esteng"
"732698","85","Uncertainty QUD","Mon Aug 15 19:39:21 UTC 2022","1","86400","29887","52","Mon Aug 15 19:47:26 UTC 2022","Mon Aug 15 19:47:38 UTC 2022","12","[[{""id"": ""g0.0"", ""content"": ""left""}, {""id"": ""g0.1"", ""content"": ""left neon""}], [{""id"": ""g1.0"", ""content"": ""movement""}], [{""id"": ""g2.0"", ""content"": ""don't know""}], [{""id"": ""g3.0"", ""content"": ""brake light""}, {""id"": ""g3.1"", ""content"": ""motorcycle tail light""}], [{""id"": ""g4.0"", ""content"": ""light""}], [{""id"": ""g5.0"", ""content"": ""car""}], [{""id"": ""g6.0"", ""content"": ""red""}]]","[""What is the tail light of the automobile leaving a trail?"", ""What is the tail light of the automobile leaving a trail?"", ""What is the tail light of the automobile leaving a trail?"", ""What is the tail light of the automobile leaving a trail?"", ""What is the tail light of the automobile leaving a trail?"", ""What is the tail light of the automobile leaving a trail?"", ""What is the tail light of the automobile leaving a trail?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000482505.jpg""","""What is the tail light of the automobile leaving a trail?""","482505002","[[{""id"":""g0.0"",""content"":""left""},{""id"":""g0.1"",""content"":""left neon""}],[{""id"":""g1.0"",""content"":""movement""}],[{""id"":""g2.0"",""content"":""don't know""}],[{""id"":""g3.0"",""content"":""brake light""},{""id"":""g3.1"",""content"":""motorcycle tail light""}],[{""id"":""g4.0"",""content"":""light""}],[{""id"":""g5.0"",""content"":""car""}],[{""id"":""g6.0"",""content"":""red""}]]","[""What is the tail light of the automobile leaving a trail?"",""What is the tail light of the automobile leaving a trail?"",""What is the tail light of the automobile leaving a trail?"",""What is the tail light of the automobile leaving a trail?"",""What is the tail light of the automobile leaving a trail?"",""What is the tail light of the automobile leaving a trail?"",""What is the tail light of the automobile leaving a trail?""]","true","value","""not why ""","esteng"
"732699","85","Uncertainty QUD","Mon Aug 15 19:39:21 UTC 2022","1","86400","29888","52","Mon Aug 15 19:47:38 UTC 2022","Mon Aug 15 19:48:16 UTC 2022","38","[[{""id"": ""g0.0"", ""content"": ""paint""}, {""id"": ""g0.1"", ""content"": ""spray paint""}], [{""id"": ""g1.0"", ""content"": ""dirt""}], [{""id"": ""g2.0"", ""content"": ""reflection""}], [{""id"": ""g3.0"", ""content"": ""not sure""}, {""id"": ""g3.1"", ""content"": ""stay on course""}], [{""id"": ""g4.0"", ""content"": ""spilled drinks""}], [{""id"": ""g5.0"", ""content"": ""marker""}], [{""id"": ""g6.0"", ""content"": ""warn for danger""}], [{""id"": ""g7.0"", ""content"": ""paint in snow""}]]","[""Why is the snow red at some parts?"", ""Why is the snow red at some parts?"", ""Why is the snow red at some parts?"", ""Why is the snow red at some parts?"", ""Why is the snow red at some parts?"", ""Why is the snow red at some parts?"", ""Why is the snow red at some parts?"", ""Why is the snow red at some parts?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000010015.jpg""","""Why is the snow red at some parts?""","10015002","[[{""id"":""g4.0"",""content"":""spilled drinks""},{""id"":""g7.0"",""content"":""paint in snow""},{""id"":""g5.0"",""content"":""marker""},{""id"":""g2.0"",""content"":""reflection""},{""id"":""g1.0"",""content"":""dirt""},{""id"":""g0.0"",""content"":""paint""},{""id"":""g0.1"",""content"":""spray paint""}],[{""id"":""g6.0"",""content"":""warn for danger""},{""id"":""g3.1"",""content"":""stay on course""}]]","[""r"",""p""]","false","","""All answer the same question""","esteng"
"732700","85","Uncertainty QUD","Mon Aug 15 19:39:21 UTC 2022","1","86400","29889","52","Mon Aug 15 19:48:16 UTC 2022","Mon Aug 15 19:48:26 UTC 2022","10","[[{""id"": ""g0.0"", ""content"": ""type""}], [{""id"": ""g1.0"", ""content"": ""work""}, {""id"": ""g1.1"", ""content"": ""computer work""}], [{""id"": ""g2.0"", ""content"": ""lights room""}, {""id"": ""g2.1"", ""content"": ""light room""}], [{""id"": ""g3.0"", ""content"": ""internet""}, {""id"": ""g3.1"", ""content"": ""surf internet""}], [{""id"": ""g4.0"", ""content"": ""light up""}, {""id"": ""g4.1"", ""content"": ""provides light""}, {""id"": ""g4.2"", ""content"": ""provide light""}]]","[""What does the object on the table do?"", ""What does the object on the table do?"", ""What does the object on the table do?"", ""What does the object on the table do?"", ""What does the object on the table do?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000363326.jpg""","""What does the object on the table do?""","363326001","[[{""id"":""g0.0"",""content"":""type""}],[{""id"":""g1.0"",""content"":""work""},{""id"":""g1.1"",""content"":""computer work""}],[{""id"":""g2.0"",""content"":""lights room""},{""id"":""g2.1"",""content"":""light room""}],[{""id"":""g3.0"",""content"":""internet""},{""id"":""g3.1"",""content"":""surf internet""}],[{""id"":""g4.0"",""content"":""light up""},{""id"":""g4.1"",""content"":""provides light""},{""id"":""g4.2"",""content"":""provide light""}]]","[""What does the object on the table do?"",""What does the object on the table do?"",""What does the object on the table do?"",""What does the object on the table do?"",""What does the object on the table do?""]","true","value","""not a why question""","esteng"
"732701","85","Uncertainty QUD","Mon Aug 15 19:39:21 UTC 2022","1","86400","29890","52","Mon Aug 15 19:48:26 UTC 2022","Mon Aug 15 19:48:48 UTC 2022","22","[[{""id"": ""g0.0"", ""content"": ""there is 2""}, {""id"": ""g0.1"", ""content"": ""there is mirror""}], [{""id"": ""g1.0"", ""content"": ""2 of them""}, {""id"": ""g1.1"", ""content"": ""for 2 people""}], [{""id"": ""g2.0"", ""content"": ""toppings""}], [{""id"": ""g3.0"", ""content"": ""mirror""}], [{""id"": ""g4.0"", ""content"": ""yes""}], [{""id"": ""g5.0"", ""content"": ""pizza""}], [{""id"": ""g6.0"", ""content"": ""no""}]]","[""Why is everything double?"", ""Why is everything double?"", ""Why is everything double?"", ""Why is everything double?"", ""Why is everything double?"", ""Why is everything double?"", ""Why is everything double?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000046353.jpg""","""Why is everything double?""","46353006","[[{""id"":""g5.0"",""content"":""pizza""},{""id"":""g3.0"",""content"":""mirror""},{""id"":""g2.0"",""content"":""toppings""},{""id"":""g1.1"",""content"":""for 2 people""},{""id"":""g1.0"",""content"":""2 of them""},{""id"":""g0.0"",""content"":""there is 2""},{""id"":""g0.1"",""content"":""there is mirror""}]]","[""r""]","false","","""All answer the same question""","esteng"
"732702","85","Uncertainty QUD","Mon Aug 15 19:39:21 UTC 2022","1","86400","29891","52","Mon Aug 15 19:48:48 UTC 2022","Mon Aug 15 19:48:57 UTC 2022","9","[[{""id"": ""g0.0"", ""content"": ""personal""}], [{""id"": ""g1.0"", ""content"": ""photo album""}], [{""id"": ""g2.0"", ""content"": ""memories""}], [{""id"": ""g3.0"", ""content"": ""to look at""}, {""id"": ""g3.1"", ""content"": ""to hang on walls""}], [{""id"": ""g4.0"", ""content"": ""evidence""}], [{""id"": ""g5.0"", ""content"": ""decoration""}], [{""id"": ""g6.0"", ""content"": ""viewing""}], [{""id"": ""g7.0"", ""content"": ""family""}], [{""id"": ""g8.0"", ""content"": ""not sure""}]]","[""What are the pictures for?"", ""What are the pictures for?"", ""What are the pictures for?"", ""What are the pictures for?"", ""What are the pictures for?"", ""What are the pictures for?"", ""What are the pictures for?"", ""What are the pictures for?"", ""What are the pictures for?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000031587.jpg""","""What are the pictures for?""","31587003","[[{""id"":""g0.0"",""content"":""personal""}],[{""id"":""g1.0"",""content"":""photo album""}],[{""id"":""g2.0"",""content"":""memories""}],[{""id"":""g3.0"",""content"":""to look at""},{""id"":""g3.1"",""content"":""to hang on walls""}],[{""id"":""g4.0"",""content"":""evidence""}],[{""id"":""g5.0"",""content"":""decoration""}],[{""id"":""g6.0"",""content"":""viewing""}],[{""id"":""g7.0"",""content"":""family""}],[{""id"":""g8.0"",""content"":""not sure""}]]","[""What are the pictures for?"",""What are the pictures for?"",""What are the pictures for?"",""What are the pictures for?"",""What are the pictures for?"",""What are the pictures for?"",""What are the pictures for?"",""What are the pictures for?"",""What are the pictures for?""]","true","value","""not a why question""","esteng"
"732703","85","Uncertainty QUD","Mon Aug 15 19:39:21 UTC 2022","1","86400","29892","52","Mon Aug 15 19:48:57 UTC 2022","Mon Aug 15 19:49:46 UTC 2022","49","[[{""id"": ""g0.0"", ""content"": ""matching""}], [{""id"": ""g1.0"", ""content"": ""they're getting married""}], [{""id"": ""g2.0"", ""content"": ""for work""}, {""id"": ""g2.1"", ""content"": ""for occasion""}], [{""id"": ""g3.0"", ""content"": ""wedding""}], [{""id"": ""g4.0"", ""content"": ""shirts""}], [{""id"": ""g5.0"", ""content"": ""summertime""}], [{""id"": ""g6.0"", ""content"": ""work shirt""}, {""id"": ""g6.1"", ""content"": ""work dress code""}], [{""id"": ""g7.0"", ""content"": ""vineyard""}]]","[""Why are they wearing white?"", ""Why are they wearing white?"", ""Why are they wearing white?"", ""Why are they wearing white?"", ""Why are they wearing white?"", ""Why are they wearing white?"", ""Why are they wearing white?"", ""Why are they wearing white?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000310783.jpg""","""Why are they wearing white?""","310783009","[[{""id"":""g7.0"",""content"":""vineyard""},{""id"":""g6.1"",""content"":""work dress code""},{""id"":""g6.0"",""content"":""work shirt""},{""id"":""g5.0"",""content"":""summertime""},{""id"":""g4.0"",""content"":""shirts""},{""id"":""g3.0"",""content"":""wedding""},{""id"":""g1.0"",""content"":""they're getting married""}],[{""id"":""g0.0"",""content"":""matching""},{""id"":""g2.0"",""content"":""for work""},{""id"":""g2.1"",""content"":""for occasion""}]]","[""r"",""p""]","false","","""All answer the same question""","esteng"
"732704","85","Uncertainty QUD","Mon Aug 15 19:39:21 UTC 2022","1","86400","29893","52","Mon Aug 15 19:49:46 UTC 2022","Mon Aug 15 19:49:54 UTC 2022","8","[[{""id"": ""g0.0"", ""content"": ""service""}], [{""id"": ""g1.0"", ""content"": ""clerk""}], [{""id"": ""g2.0"", ""content"": ""window""}, {""id"": ""g2.1"", ""content"": ""somebody in window""}], [{""id"": ""g3.0"", ""content"": ""bus ticket""}, {""id"": ""g3.1"", ""content"": ""bus""}], [{""id"": ""g4.0"", ""content"": ""platform""}], [{""id"": ""g5.0"", ""content"": ""coffee""}], [{""id"": ""g6.0"", ""content"": ""information""}], [{""id"": ""g7.0"", ""content"": ""person""}]]","[""What are these men waiting on?"", ""What are these men waiting on?"", ""What are these men waiting on?"", ""What are these men waiting on?"", ""What are these men waiting on?"", ""What are these men waiting on?"", ""What are these men waiting on?"", ""What are these men waiting on?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000329501.jpg""","""What are these men waiting on?""","329501002","[[{""id"":""g0.0"",""content"":""service""}],[{""id"":""g1.0"",""content"":""clerk""}],[{""id"":""g2.0"",""content"":""window""},{""id"":""g2.1"",""content"":""somebody in window""}],[{""id"":""g3.0"",""content"":""bus ticket""},{""id"":""g3.1"",""content"":""bus""}],[{""id"":""g4.0"",""content"":""platform""}],[{""id"":""g5.0"",""content"":""coffee""}],[{""id"":""g6.0"",""content"":""information""}],[{""id"":""g7.0"",""content"":""person""}]]","[""What are these men waiting on?"",""What are these men waiting on?"",""What are these men waiting on?"",""What are these men waiting on?"",""What are these men waiting on?"",""What are these men waiting on?"",""What are these men waiting on?"",""What are these men waiting on?""]","true","value","""not why""","esteng"
"732705","85","Uncertainty QUD","Mon Aug 15 19:39:21 UTC 2022","1","86400","29894","52","Mon Aug 15 19:49:54 UTC 2022","Mon Aug 15 19:50:20 UTC 2022","26","[[{""id"": ""g0.0"", ""content"": ""stop""}, {""id"": ""g0.1"", ""content"": ""stop sign""}, {""id"": ""g0.2"", ""content"": ""cars must stop""}], [{""id"": ""g1.0"", ""content"": ""to keep traffic under control""}, {""id"": ""g1.1"", ""content"": ""for traffic""}], [{""id"": ""g2.0"", ""content"": ""it is intersection""}, {""id"": ""g2.1"", ""content"": ""there's intersection""}, {""id"": ""g2.2"", ""content"": ""it's at intersection""}]]","[""Why does this sign say stop?"", ""Why does this sign say stop?"", ""Why does this sign say stop?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000347177.jpg""","""Why does this sign say stop?""","347177004","[[{""id"":""g2.2"",""content"":""it's at intersection""},{""id"":""g2.1"",""content"":""there's intersection""},{""id"":""g2.0"",""content"":""it is intersection""},{""id"":""g0.1"",""content"":""stop sign""},{""id"":""g0.2"",""content"":""cars must stop""}],[{""id"":""g1.0"",""content"":""to keep traffic under control""},{""id"":""g1.1"",""content"":""for traffic""}]]","[""r"",""p""]","false","","""All answer the same question""","esteng"
"732706","85","Uncertainty QUD","Mon Aug 15 19:39:21 UTC 2022","1","86400","29895","52","Mon Aug 15 19:50:20 UTC 2022","Mon Aug 15 19:50:43 UTC 2022","23","[[{""id"": ""g0.0"", ""content"": ""bruises""}], [{""id"": ""g1.0"", ""content"": ""no""}], [{""id"": ""g2.0"", ""content"": ""stem""}], [{""id"": ""g3.0"", ""content"": ""nature""}], [{""id"": ""g4.0"", ""content"": ""ripe""}], [{""id"": ""g5.0"", ""content"": ""bruised""}], [{""id"": ""g6.0"", ""content"": ""there aren't""}]]","[""Why are there brown spots on the bananas?"", ""Why are there brown spots on the bananas?"", ""Why are there brown spots on the bananas?"", ""Why are there brown spots on the bananas?"", ""Why are there brown spots on the bananas?"", ""Why are there brown spots on the bananas?"", ""Why are there brown spots on the bananas?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000473372.jpg""","""Why are there brown spots on the bananas?""","473372006","[[{""id"":""g5.0"",""content"":""bruised""},{""id"":""g4.0"",""content"":""ripe""},{""id"":""g3.0"",""content"":""nature""},{""id"":""g2.0"",""content"":""stem""},{""id"":""g0.0"",""content"":""bruises""}]]","[""r""]","false","","""All answer the same question""","esteng"
"732707","85","Uncertainty QUD","Mon Aug 15 19:39:21 UTC 2022","1","86400","29896","52","Mon Aug 15 19:50:43 UTC 2022","Mon Aug 15 19:51:07 UTC 2022","24","[[{""id"": ""g0.0"", ""content"": ""behind fire hydrant""}, {""id"": ""g0.1"", ""content"": ""other part is behind hydrant""}], [{""id"": ""g1.0"", ""content"": ""engine""}], [{""id"": ""g2.0"", ""content"": ""its sideways""}], [{""id"": ""g3.0"", ""content"": ""all of it""}, {""id"": ""g3.1"", ""content"": ""all parts""}], [{""id"": ""g4.0"", ""content"": ""hydrant""}], [{""id"": ""g5.0"", ""content"": ""don't know""}], [{""id"": ""g6.0"", ""content"": ""big""}], [{""id"": ""g7.0"", ""content"": ""side""}]]","[""Why is only part of the motorcycle visible?"", ""Why is only part of the motorcycle visible?"", ""Why is only part of the motorcycle visible?"", ""Why is only part of the motorcycle visible?"", ""Why is only part of the motorcycle visible?"", ""Why is only part of the motorcycle visible?"", ""Why is only part of the motorcycle visible?"", ""Why is only part of the motorcycle visible?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000169763.jpg""","""Why is only part of the motorcycle visible?""","169763007","[[{""id"":""g7.0"",""content"":""side""},{""id"":""g6.0"",""content"":""big""},{""id"":""g5.0"",""content"":""don't know""},{""id"":""g4.0"",""content"":""hydrant""},{""id"":""g2.0"",""content"":""its sideways""},{""id"":""g1.0"",""content"":""engine""},{""id"":""g0.0"",""content"":""behind fire hydrant""},{""id"":""g0.1"",""content"":""other part is behind hydrant""}]]","[""r""]","false","","""All answer the same question""","esteng"
"732708","85","Uncertainty QUD","Mon Aug 15 19:39:21 UTC 2022","1","86400","29897","52","Mon Aug 15 19:51:08 UTC 2022","Mon Aug 15 19:51:45 UTC 2022","37","[[{""id"": ""g0.0"", ""content"": ""bus""}], [{""id"": ""g1.0"", ""content"": ""to hold on to""}, {""id"": ""g1.1"", ""content"": ""for someone to hold onto for support""}], [{""id"": ""g2.0"", ""content"": ""railing""}], [{""id"": ""g3.0"", ""content"": ""bicycle""}], [{""id"": ""g4.0"", ""content"": ""for safety""}], [{""id"": ""g5.0"", ""content"": ""protection""}], [{""id"": ""g6.0"", ""content"": ""handheld""}], [{""id"": ""g7.0"", ""content"": ""handlebar""}]]","[""Why is there a silver bar?"", ""Why is there a silver bar?"", ""Why is there a silver bar?"", ""Why is there a silver bar?"", ""Why is there a silver bar?"", ""Why is there a silver bar?"", ""Why is there a silver bar?"", ""Why is there a silver bar?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000181009.jpg""","""Why is there a silver bar?""","181009000","[[{""id"":""g7.0"",""content"":""handlebar""},{""id"":""g3.0"",""content"":""bicycle""},{""id"":""g2.0"",""content"":""railing""},{""id"":""g0.0"",""content"":""bus""}],[{""id"":""g5.0"",""content"":""protection""},{""id"":""g4.0"",""content"":""for safety""},{""id"":""g1.0"",""content"":""to hold on to""},{""id"":""g1.1"",""content"":""for someone to hold onto for support""}]]","[""r"",""p""]","false","","""All answer the same question""","esteng"
"732709","85","Uncertainty QUD","Mon Aug 15 19:39:21 UTC 2022","1","86400","29898","52","Mon Aug 15 19:51:45 UTC 2022","Mon Aug 15 19:52:23 UTC 2022","38","[[{""id"": ""g0.0"", ""content"": ""dunked""}], [{""id"": ""g1.0"", ""content"": ""joke""}], [{""id"": ""g2.0"", ""content"": ""child is doing it""}, {""id"": ""g2.1"", ""content"": ""it is bad""}], [{""id"": ""g3.0"", ""content"": ""fun""}], [{""id"": ""g4.0"", ""content"": ""to be flashed""}], [{""id"": ""g5.0"", ""content"": ""naughty kid""}, {""id"": ""g5.1"", ""content"": ""tease child""}], [{""id"": ""g6.0"", ""content"": ""evil child""}], [{""id"": ""g7.0"", ""content"": ""dirty""}]]","[""Why is the bear being put in the toilet?"", ""Why is the bear being put in the toilet?"", ""Why is the bear being put in the toilet?"", ""Why is the bear being put in the toilet?"", ""Why is the bear being put in the toilet?"", ""Why is the bear being put in the toilet?"", ""Why is the bear being put in the toilet?"", ""Why is the bear being put in the toilet?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000318365.jpg""","""Why is the bear being put in the toilet?""","318365001","[[{""id"":""g6.0"",""content"":""evil child""},{""id"":""g2.1"",""content"":""it is bad""},{""id"":""g2.0"",""content"":""child is doing it""},{""id"":""g1.0"",""content"":""joke""},{""id"":""g5.0"",""content"":""naughty kid""},{""id"":""g0.0"",""content"":""dunked""}],[{""id"":""g7.0"",""content"":""dirty""},{""id"":""g5.1"",""content"":""tease child""},{""id"":""g4.0"",""content"":""to be flashed""},{""id"":""g3.0"",""content"":""fun""}]]","[""r"",""p""]","false","","""All answer the same question""","esteng"
